loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L-100137,B-500137,auto,2019-03-27,2024-03-27,499835.57,332487.38,6.40,60,FL,home_improvement,A,1-3 years,100k-150k,current,0,Wells Fargo Servicing,2026-08-02,2026-08-06,verified,portal_upload
L-100138,B-500138,student,2021-03-17,2031-03-17,483377.64,316127.70,5.20,120,WI,debt_consolidation,B,3-5 years,150k+,current,0,First National,2026-06-08,2026-08-10,complete,origination
L-100139,B-500139,mortgage,2018-11-21,2048-11-21,99689.12,84746.21,5.06,360,MD,purchase,D,< 1 year,150k+,current,0,LoanCare,2026-08-08,2026-08-09,complete,legacy_crm
L-100140,B-500140,student,not-a-date,2033-07-14,454731.98,147268.64,6.23,120,MI,home_improvement,C,5-10 years,30k-50k,current,0,LoanCare,2026-07-27,2026-08-13,verified,origination
L-100141,B-500141,auto,2023-05-04,2033-05-04,468064.89,330165.77,8.40,120,AL,debt_consolidation,C,1-3 years,<30k,current,0,Mr. Cooper,2026-06-08,2026-08-18,complete,servicing_core
L-100142,B-500142,mortgage,2021-04-22,2051-04-22,167248.67,69342.23,3.42,360,MA,cash_out_refinance,E,1-3 years,100k-150k,current,0,Wells Fargo Servicing,2026-08-23,2026-08-20,verified,legacy_crm
L-100143,B-500143,mortgage,2021-10-24,2051-10-24,286115.20,267314.76,8.56,360,CO,debt_consolidation,A,5-10 years,150k+,current,0,Wells Fargo Servicing,2026-07-26,2026-08-24,verified,origination
L-100144,B-500144,commercial,2021-03-20,2031-03-20,631517.45,232581.17,8.68,120,MO,home_improvement,D,10+ years,100k-150k,current,0,First National,2026-08-03,2026-08-10,complete,servicing_core
L-100145,B-500145,mortgage,2022-05-02,2037-05-02,390442.62,172599.34,7.82,180,PA,cash_out_refinance,C,10+ years,150k+,delinquent,90,Wells Fargo Servicing,2026-06-22,2026-08-24,complete,servicing_core
L-100146,B-500146,auto,2018-08-25,2021-08-25,238926.00,61091.89,5.96,36,PA,cash_out_refinance,B,5-10 years,100k-150k,current,0,Chase Home Lending,2026-08-24,2026-08-11,complete,legacy_crm
L-100147,B-500147,mortgage,2019-09-17,2049-09-17,64908.38,41344.09,5.64,360,NJ,refinance,B,< 1 year,<30k,current,0,Pennymac,2026-06-19,2026-08-05,verified,legacy_crm
L-100148,B-500148,mortgage,2021-12-12,2051-12-12,320750.79,94549.98,6.47,360,LA,home_improvement,A,< 1 year,50k-75k,current,0,Pennymac,2026-08-10,2026-08-05,complete,portal_upload
L-100149,B-500149,commercial,2022-07-06,2027-07-06,319748.07,71757.68,5.77,60,TX,debt_consolidation,A,10+ years,30k-50k,current,0,Chase Home Lending,2026-08-13,2026-08-16,complete,servicing_core
L-100150,B-500150,mortgage,not-a-date,2048-08-04,217484.65,123809.02,5.93,360,MA,home_improvement,C,5-10 years,75k-100k,current,0,Freedom Mortgage,2026-07-27,2026-08-08,verified,portal_upload
L-100151,B-500151,mortgage,2020-08-26,2040-08-26,313109.16,78555.17,6.11,240,MA,cash_out_refinance,C,10+ years,<30k,current,0,Pennymac,2026-06-02,2026-08-24,verified,servicing_core
L-100152,B-500152,mortgage,2024-07-20,2039-07-20,632768.19,250913.95,5.26,180,MI,debt_consolidation,C,10+ years,50k-75k,current,0,Pennymac,2026-06-01,2026-08-24,complete,portal_upload
L-100153,B-500153,mortgage,2018-11-23,2033-11-23,443778.38,204573.46,5.04,180,NC,refinance,C,3-5 years,75k-100k,current,0,Freedom Mortgage,2026-08-01,2026-08-10,complete,origination
L-100154,B-500154,commercial,2019-02-24,2029-02-24,491590.04,338436.81,4.53,120,MN,refinance,B,< 1 year,100k-150k,current,0,Pennymac,2026-08-16,2026-08-12,complete,portal_upload
L-100155,B-500155,mortgage,2023-03-07,2043-03-07,147092.68,107696.91,6.95,240,OH,purchase,E,10+ years,50k-75k,current,0,LoanCare,2026-07-18,2026-08-22,complete,portal_upload
L-100156,B-500156,mortgage,2019-01-11,2039-01-11,359378.19,111029.38,4.96,240,OH,purchase,E,10+ years,100k-150k,current,0,Mr. Cooper,2026-07-20,2026-08-20,complete,origination
L-100157,B-500157,mortgage,2022-08-21,2037-08-21,100242.71,45678.26,8.11,180,MO,purchase,C,1-3 years,<30k,current,0,First National,2026-06-12,2026-08-10,complete,portal_upload
L-100158,B-500158,mortgage,2022-06-08,2037-06-08,137644.64,28627.66,4.01,180,NY,purchase,C,3-5 years,30k-50k,current,0,Chase Home Lending,2026-06-01,2026-08-12,complete,portal_upload
L-100159,B-500159,mortgage,2020-06-24,2040-06-24,194087.08,47613.19,6.15,240,NC,home_improvement,A,3-5 years,150k+,current,0,Mr. Cooper,2026-08-07,2026-08-16,complete,legacy_crm
L-100160,B-500160,auto,not-a-date,2030-02-02,517606.84,262708.87,6.43,120,AZ,purchase,D,10+ years,100k-150k,current,0,Chase Home Lending,2026-07-24,2026-08-09,complete,portal_upload
L-100161,B-500161,mortgage,2022-12-12,2042-12-12,444287.71,299747.61,6.89,240,TN,debt_consolidation,D,5-10 years,30k-50k,current,0,Rocket Servicing,2026-08-06,2026-08-23,complete,servicing_core
L-100162,B-500162,mortgage,2022-07-26,2052-07-26,86142.09,40497.01,4.87,360,NJ,refinance,C,1-3 years,100k-150k,current,0,First National,2026-08-25,2026-08-10,verified,servicing_core
L-100163,B-500163,mortgage,2023-09-23,2043-09-23,501785.06,176577.70,6.81,240,MI,purchase,B,10+ years,<30k,current,0,Mr. Cooper,2026-07-01,2026-08-22,complete,servicing_core
L-100164,B-500164,auto,2024-03-26,2031-03-26,349274.30,0.00,5.12,84,VA,home_improvement,D,< 1 year,100k-150k,closed,0,Rocket Servicing,2026-08-26,2026-08-14,verified,origination
L-100165,B-500165,auto,2024-05-06,2031-05-06,375837.12,128795.98,4.33,84,TX,home_improvement,B,3-5 years,75k-100k,current,0,Mr. Cooper,2026-07-01,2026-08-02,complete,servicing_core
L-100166,B-500166,mortgage,2024-09-08,2044-09-08,303269.61,167757.90,8.62,240,LA,refinance,E,5-10 years,150k+,current,0,Pennymac,2026-06-14,2026-08-23,complete,servicing_core
L-100167,B-500167,auto,2019-08-07,2022-08-07,133333.75,53846.95,3.74,36,CA,home_improvement,C,1-3 years,<30k,current,0,Wells Fargo Servicing,2026-07-14,2026-08-02,complete,legacy_crm
L-100168,B-500168,mortgage,2019-01-08,2034-01-08,236040.27,91682.91,8.31,180,MI,refinance,E,3-5 years,<30k,current,0,Wells Fargo Servicing,2026-08-23,2026-08-06,complete,portal_upload
L-100169,B-500169,mortgage,2018-07-19,2038-07-19,522366.77,404522.31,8.33,240,MN,home_improvement,C,3-5 years,150k+,current,0,Chase Home Lending,2026-08-24,2026-08-06,complete,portal_upload
L-100170,B-500170,personal,not-a-date,2025-09-04,227027.59,186225.68,7.09,36,NY,debt_consolidation,B,1-3 years,30k-50k,current,0,Rocket Servicing,2026-07-19,2026-08-07,complete,servicing_core
L-100171,B-500171,mortgage,2024-03-22,2054-03-22,141881.85,107983.70,3.61,360,MD,purchase,E,5-10 years,<30k,current,0,First National,2026-06-13,2026-08-25,complete,portal_upload
L-100172,B-500172,mortgage,2020-11-25,2040-11-25,93629.72,24625.70,4.52,240,MD,home_improvement,E,3-5 years,150k+,current,0,LoanCare,2026-07-28,2026-08-12,complete,servicing_core
L-100173,B-500173,mortgage,2023-08-25,2053-08-25,85974.31,61065.37,6.93,360,SC,purchase,A,10+ years,30k-50k,current,0,LoanCare,2026-06-10,2026-08-11,complete,legacy_crm
L-100174,B-500174,mortgage,2021-11-07,2051-11-07,282659.03,80238.57,5.74,360,MA,refinance,E,5-10 years,30k-50k,current,0,Chase Home Lending,2026-06-05,2026-08-10,complete,legacy_crm
L-100175,B-500175,student,2023-11-02,2033-11-02,253383.04,57836.07,3.53,120,NY,refinance,A,< 1 year,100k-150k,current,0,Chase Home Lending,2026-08-04,2026-08-01,complete,origination
L-100176,B-500176,personal,2023-09-16,2030-09-16,121574.36,107426.80,6.86,84,OR,cash_out_refinance,B,3-5 years,50k-75k,current,0,Wells Fargo Servicing,2026-07-15,2026-08-16,complete,legacy_crm
L-100177,B-500177,mortgage,2018-10-04,2048-10-04,445969.47,339756.25,8.42,360,NC,refinance,C,< 1 year,50k-75k,current,0,Chase Home Lending,2026-07-07,2026-08-11,complete,portal_upload
L-100178,B-500178,auto,2024-12-23,2031-12-23,610211.02,308400.32,5.99,84,IL,refinance,C,3-5 years,50k-75k,current,0,Rocket Servicing,2026-08-07,2026-08-06,complete,legacy_crm
L-100179,B-500179,mortgage,2021-11-14,2051-11-14,389279.42,301910.14,4.71,360,NJ,refinance,B,< 1 year,30k-50k,current,0,Rocket Servicing,2026-06-10,2026-08-05,complete,servicing_core
L-100180,B-500180,mortgage,not-a-date,2048-08-23,646153.36,225740.75,5.03,360,WI,debt_consolidation,D,< 1 year,50k-75k,current,0,Mr. Cooper,2026-07-08,2026-08-04,complete,portal_upload
L-100181,B-500181,mortgage,2023-12-09,2038-12-09,490017.78,321024.47,3.87,180,TN,home_improvement,C,3-5 years,50k-75k,current,0,Rocket Servicing,2026-08-03,2026-08-06,verified,legacy_crm
L-100182,B-500182,mortgage,2022-11-07,2042-11-07,68755.37,30622.85,7.34,240,AZ,purchase,A,5-10 years,100k-150k,current,0,Rocket Servicing,2026-06-04,2026-08-11,complete,portal_upload
L-100183,B-500183,auto,2022-07-03,2027-07-03,571779.10,498414.49,7.75,60,MD,purchase,B,5-10 years,50k-75k,current,0,Wells Fargo Servicing,2026-07-25,2026-08-12,complete,origination
L-100184,B-500184,mortgage,2024-09-23,2039-09-23,589776.53,107415.90,3.29,180,NJ,cash_out_refinance,C,10+ years,150k+,current,0,First National,2026-08-24,2026-08-16,complete,legacy_crm
L-100185,B-500185,auto,2022-10-03,2029-10-03,500919.63,79317.56,4.87,84,CT,debt_consolidation,A,5-10 years,150k+,current,0,Freedom Mortgage,2026-07-14,2026-08-09,verified,servicing_core
L-100186,B-500186,student,2024-04-13,2027-04-13,454006.33,391596.29,5.82,36,OK,purchase,B,1-3 years,30k-50k,current,0,Mr. Cooper,2026-08-10,2026-08-12,complete,servicing_core
L-100187,B-500187,commercial,2024-08-18,2034-08-18,632389.62,450961.07,4.14,120,CO,cash_out_refinance,C,1-3 years,150k+,current,0,Freedom Mortgage,2026-07-22,2026-08-19,complete,legacy_crm
L-100188,B-500188,personal,2024-04-14,2031-04-14,190680.31,133863.17,5.70,84,PA,debt_consolidation,C,1-3 years,100k-150k,current,0,Wells Fargo Servicing,2026-06-04,2026-08-24,complete,servicing_core
L-100189,B-500189,commercial,2018-01-19,2021-01-19,446872.65,90016.10,6.55,36,MD,purchase,D,5-10 years,<30k,current,0,Freedom Mortgage,2026-08-01,2026-08-06,complete,legacy_crm
L-100190,B-500190,mortgage,not-a-date,2051-01-03,620096.49,268042.27,8.24,360,IN,refinance,E,< 1 year,100k-150k,current,0,LoanCare,2026-06-23,2026-08-15,complete,servicing_core
L-100191,B-500191,auto,2024-02-27,2034-02-27,203862.41,184279.74,5.30,120,UT,debt_consolidation,E,1-3 years,150k+,current,0,First National,2026-08-10,2026-08-09,verified,servicing_core
L-100192,B-500192,mortgage,2023-08-05,2043-08-05,84275.77,20834.85,6.11,240,IN,home_improvement,B,5-10 years,30k-50k,delinquent,60,Chase Home Lending,2026-07-20,2026-08-16,complete,origination
L-100193,B-500193,mortgage,2020-01-18,2050-01-18,261656.43,217015.14,3.95,360,TX,cash_out_refinance,C,3-5 years,100k-150k,current,0,Wells Fargo Servicing,2026-06-11,2026-08-18,complete,origination
L-100194,B-500194,commercial,2022-06-12,2029-06-12,403246.59,68748.84,5.64,84,MD,refinance,C,< 1 year,75k-100k,current,0,Rocket Servicing,2026-08-01,2026-08-17,complete,legacy_crm
L-100195,B-500195,mortgage,2021-05-19,2041-05-19,644846.47,427480.41,7.48,240,OH,refinance,D,10+ years,<30k,current,0,LoanCare,2026-06-05,2026-08-17,complete,portal_upload
L-100196,B-500196,mortgage,2021-07-07,2041-07-07,267577.69,192926.20,4.39,240,AZ,cash_out_refinance,E,5-10 years,<30k,current,0,Rocket Servicing,2026-08-18,2026-08-16,complete,origination
L-100197,B-500197,mortgage,2022-05-04,2052-05-04,370877.44,148140.26,4.63,360,OR,home_improvement,D,3-5 years,100k-150k,current,0,Mr. Cooper,2026-08-12,2026-08-06,complete,legacy_crm
L-100198,B-500198,commercial,2020-01-18,2025-01-18,405374.68,267410.17,5.21,60,MA,cash_out_refinance,D,3-5 years,75k-100k,current,0,First National,2026-07-22,2026-08-05,complete,servicing_core
L-100199,B-500199,personal,2023-07-08,2028-07-08,251996.80,91657.34,3.68,60,VA,refinance,B,3-5 years,75k-100k,current,0,Mr. Cooper,2026-07-12,2026-08-08,complete,origination
L-100200,B-500200,student,not-a-date,2026-01-08,182914.53,50484.99,4.18,36,MA,refinance,B,3-5 years,30k-50k,current,0,Wells Fargo Servicing,2026-08-04,2026-08-14,complete,legacy_crm
L-100201,B-500201,mortgage,2018-04-08,2033-04-08,430631.91,110837.52,8.70,180,UT,cash_out_refinance,A,3-5 years,50k-75k,current,0,Freedom Mortgage,2026-08-22,2026-08-05,verified,portal_upload
L-100202,B-500202,mortgage,2022-01-10,2037-01-10,645778.46,483052.95,6.44,180,MD,debt_consolidation,D,1-3 years,75k-100k,current,0,First National,2026-07-18,2026-08-13,complete,portal_upload
L-100203,B-500203,personal,2020-04-15,2023-04-15,417960.03,120822.42,7.78,36,GA,purchase,B,10+ years,30k-50k,delinquent,60,Rocket Servicing,2026-07-23,2026-08-01,verified,origination
L-100204,B-500204,commercial,2020-07-16,2025-07-16,314152.28,134017.22,3.31,60,CT,home_improvement,B,5-10 years,100k-150k,current,0,Wells Fargo Servicing,2026-06-03,2026-08-01,complete,portal_upload
L-100205,B-500205,mortgage,2023-08-19,2043-08-19,367558.72,157756.73,6.95,240,OR,refinance,D,< 1 year,75k-100k,current,0,Mr. Cooper,2026-08-07,2026-08-05,verified,portal_upload
L-100206,B-500206,auto,2020-10-01,2023-10-01,331226.02,211208.57,3.60,36,SC,refinance,A,1-3 years,<30k,current,0,First National,2026-06-15,2026-08-03,complete,portal_upload
L-100207,B-500207,personal,2018-04-16,2021-04-16,532989.05,219873.19,5.43,36,NJ,home_improvement,B,1-3 years,100k-150k,current,0,Pennymac,2026-08-02,2026-08-13,complete,servicing_core
L-100208,B-500208,auto,2019-01-02,2026-01-02,82558.89,14284.05,6.26,84,IL,refinance,B,10+ years,30k-50k,current,0,Chase Home Lending,2026-08-04,2026-08-10,complete,origination
L-100209,B-500209,mortgage,2024-03-19,2054-03-19,348413.85,71553.77,4.66,360,AL,refinance,C,3-5 years,100k-150k,current,0,Mr. Cooper,2026-07-03,2026-08-01,complete,portal_upload
L-100210,B-500210,mortgage,2021-05-11,2030-99-99,313980.37,180257.29,8.14,240,NY,purchase,A,5-10 years,30k-50k,current,0,LoanCare,2026-07-19,2026-08-23,complete,servicing_core
L-100211,B-500211,mortgage,2023-11-10,2038-11-10,69574.22,27496.63,6.64,180,OH,debt_consolidation,E,5-10 years,100k-150k,current,0,Wells Fargo Servicing,2026-08-24,2026-08-05,complete,legacy_crm
L-100212,B-500212,mortgage,2020-02-22,2035-02-22,66345.12,55278.17,8.72,180,NJ,debt_consolidation,D,1-3 years,75k-100k,current,0,Mr. Cooper,2026-06-16,2026-08-25,complete,portal_upload
L-100213,B-500213,mortgage,2021-02-13,2036-02-13,140174.85,127320.76,8.35,180,OK,refinance,D,< 1 year,<30k,current,0,LoanCare,2026-08-08,2026-08-05,complete,origination
L-100214,B-500214,mortgage,2022-01-01,2052-01-01,533129.02,186255.22,5.20,360,TX,refinance,B,1-3 years,100k-150k,current,0,Pennymac,2026-07-17,2026-08-23,verified,origination
L-100215,B-500215,mortgage,2023-11-24,2043-11-24,219578.34,63136.30,5.58,240,OK,debt_consolidation,B,1-3 years,75k-100k,current,0,Chase Home Lending,2026-06-04,2026-08-21,complete,portal_upload
L-100216,B-500216,mortgage,2020-12-10,2040-12-10,429646.78,249729.24,8.09,240,WA,cash_out_refinance,B,1-3 years,100k-150k,current,0,Wells Fargo Servicing,2026-08-15,2026-08-24,complete,servicing_core
L-100217,B-500217,personal,2022-10-08,2025-10-08,296195.56,126890.76,8.07,36,MA,cash_out_refinance,D,1-3 years,75k-100k,current,0,First National,2026-06-10,2026-08-05,complete,legacy_crm
L-100218,B-500218,personal,2021-03-01,2026-03-01,404819.49,88319.54,4.19,60,MD,cash_out_refinance,A,10+ years,30k-50k,current,0,Wells Fargo Servicing,2026-08-04,2026-08-25,verified,portal_upload
L-100219,B-500219,auto,2021-05-23,2026-05-23,284734.16,109899.28,5.82,60,UT,purchase,D,10+ years,<30k,current,0,Freedom Mortgage,2026-08-25,2026-08-09,complete,portal_upload
L-100220,B-500220,mortgage,2022-06-28,2030-99-99,488119.97,256946.22,7.03,180,OH,refinance,A,3-5 years,150k+,current,0,Chase Home Lending,2026-06-12,2026-08-16,complete,servicing_core
L-100221,B-500221,commercial,2024-08-25,2034-08-25,405745.46,68413.23,8.74,120,AZ,cash_out_refinance,D,10+ years,150k+,current,0,Pennymac,2026-06-11,2026-08-17,complete,servicing_core
L-100222,B-500222,mortgage,2018-07-28,2048-07-28,89515.11,76746.30,6.89,360,LA,cash_out_refinance,C,5-10 years,75k-100k,current,0,Mr. Cooper,2026-07-06,2026-08-21,complete,origination
L-100223,B-500223,mortgage,2019-04-06,2049-04-06,291989.66,168454.92,3.65,360,AL,home_improvement,E,3-5 years,150k+,current,0,Chase Home Lending,2026-07-23,2026-08-06,complete,portal_upload
L-100224,B-500224,mortgage,2021-06-15,2051-06-15,109958.64,64118.60,4.44,360,UT,home_improvement,C,< 1 year,150k+,current,0,Rocket Servicing,2026-08-24,2026-08-20,complete,origination
L-100225,B-500225,mortgage,2022-04-19,2037-04-19,627231.60,204012.36,8.53,180,TN,home_improvement,C,< 1 year,150k+,current,0,First National,2026-06-16,2026-08-12,complete,origination
L-100226,B-500226,mortgage,2024-11-01,2054-11-01,552875.63,253007.51,7.28,360,VA,debt_consolidation,B,10+ years,30k-50k,current,0,LoanCare,2026-08-16,2026-08-05,verified,legacy_crm
L-100227,B-500227,personal,2024-09-01,2029-09-01,311410.09,179312.31,7.03,60,CA,purchase,E,3-5 years,100k-150k,current,0,Wells Fargo Servicing,2026-06-25,2026-08-16,complete,portal_upload
L-100228,B-500228,mortgage,2023-03-26,2043-03-26,542098.64,299469.53,5.85,240,AL,cash_out_refinance,B,5-10 years,150k+,current,0,Wells Fargo Servicing,2026-06-15,2026-08-18,complete,portal_upload
L-100229,B-500229,auto,2022-07-12,2029-07-12,602673.93,243698.25,7.77,84,IN,cash_out_refinance,C,< 1 year,75k-100k,current,0,Wells Fargo Servicing,2026-07-06,2026-08-20,complete,portal_upload
L-100230,B-500230,auto,2020-06-02,2030-99-99,600624.46,526795.29,3.40,60,OH,debt_consolidation,E,< 1 year,30k-50k,current,0,Mr. Cooper,2026-07-22,2026-08-01,complete,legacy_crm
L-100231,B-500231,mortgage,2021-08-22,2051-08-22,157172.79,34705.25,6.66,360,PA,debt_consolidation,A,3-5 years,100k-150k,current,0,First National,2026-07-11,2026-08-18,complete,origination
L-100232,B-500232,mortgage,2022-03-17,2037-03-17,480610.87,121419.63,4.65,180,OR,purchase,D,< 1 year,75k-100k,current,0,First National,2026-06-05,2026-08-21,verified,origination
L-100233,B-500233,mortgage,2023-06-10,2053-06-10,410935.32,193139.03,7.49,360,MO,home_improvement,E,3-5 years,50k-75k,current,0,LoanCare,2026-06-25,2026-08-11,complete,portal_upload
L-100234,B-500234,mortgage,2024-04-01,2039-04-01,92573.74,55455.25,7.32,180,WA,purchase,A,3-5 years,150k+,current,0,Wells Fargo Servicing,2026-06-10,2026-08-13,complete,origination
L-100235,B-500235,auto,2019-02-13,2024-02-13,101214.56,64189.84,5.16,60,TX,home_improvement,C,10+ years,<30k,current,0,LoanCare,2026-07-17,2026-08-10,verified,origination
L-100236,B-500236,personal,2022-10-20,2032-10-20,279771.27,103784.03,3.80,120,WI,home_improvement,B,1-3 years,30k-50k,current,0,Mr. Cooper,2026-06-22,2026-08-06,complete,portal_upload
L-100237,B-500237,mortgage,2023-08-12,2043-08-12,582999.86,187424.78,6.84,240,CA,purchase,E,5-10 years,30k-50k,current,0,Freedom Mortgage,2026-08-18,2026-08-08,complete,servicing_core
L-100238,B-500238,auto,2022-01-17,2029-01-17,55708.60,48799.69,8.53,84,PA,debt_consolidation,E,5-10 years,50k-75k,current,0,Chase Home Lending,2026-08-26,2026-08-23,complete,servicing_core
L-100239,B-500239,commercial,2018-06-14,2023-06-14,596073.16,289326.69,3.69,60,NY,home_improvement,A,3-5 years,75k-100k,current,0,Chase Home Lending,2026-07-17,2026-08-05,complete,servicing_core
L-100240,B-500240,mortgage,2021-01-25,2030-99-99,473791.32,109394.96,5.75,360,OK,debt_consolidation,B,5-10 years,<30k,current,0,LoanCare,2026-08-17,2026-08-16,complete,portal_upload
L-100241,B-500241,personal,2019-01-11,2029-01-11,275332.81,250003.93,7.46,120,CT,purchase,A,5-10 years,100k-150k,current,0,Chase Home Lending,2026-07-05,2026-08-21,complete,portal_upload
L-100242,B-500242,student,2019-03-24,2026-03-24,485457.12,414505.91,8.40,84,MO,debt_consolidation,C,1-3 years,150k+,current,0,Rocket Servicing,2026-07-16,2026-08-18,complete,servicing_core
L-100243,B-500243,personal,2024-08-15,2034-08-15,59033.34,10689.51,7.99,120,TN,refinance,C,3-5 years,30k-50k,current,0,Chase Home Lending,2026-06-26,2026-08-09,complete,portal_upload
L-100244,B-500244,student,2022-06-25,2029-06-25,539299.50,121722.34,5.77,84,SC,purchase,E,1-3 years,30k-50k,current,0,Wells Fargo Servicing,2026-06-08,2026-08-08,complete,servicing_core
L-100245,B-500245,personal,2020-05-16,2025-05-16,429779.53,153072.45,4.74,60,OR,cash_out_refinance,D,1-3 years,50k-75k,delinquent,90,Rocket Servicing,2026-07-03,2026-08-07,complete,legacy_crm
